Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
BALLON Pierre,FRA,M,10FRA04,0.0,10700,0.0,1989,R,1,OpeM,07/25/2010,4.0,FRA3310, , 
BALLON Pierre,FRA,M,10FRA04,50.0,0,0.0,1989,R,1,OpeM,07/25/2010,17.0,FRA3310,2.00@12.000,58.0
BALLON Pierre,FRA,M,10FRA04,50.0,10700,52.9,1989,R,1,OpeM,07/25/2010, ,FRA3310, , 
BALLON Pierre,FRA,M,10FRA04,0.0,9000,0.0,1989,R,2,OpeM,07/25/2010,4.0,FRA3310, , 
BALLON Pierre,FRA,M,10FRA04,0.0,0,57.3,1989,R,2,OpeM,07/25/2010,1.0,FRA3310,0.271,57.0
BARONI Alexis,FRA,M,10FRA04,56.5,0,0.0,1983,R,1,OpeM,07/25/2010,6.0,FRA3310,2.50@11.250,58.0
BARONI Alexis,FRA,M,10FRA04,59.0,0,0.0,1983,R,2,OpeM,07/25/2010,6.0,FRA3310,5.00@11.250,58.0
BOLUSSET Pierre,FRA,M,10FRA04,44.0,0,0.0,1993,R,1,OpeM,07/25/2010,21.0,FRA3310,2.00@13.000,58.0
CAMBRAY Iris,FRA,F,10FRA04,0.0,0,34.5,1993,R,1,OpeF,07/25/2010,7.0,FRA3310,0.235,51.0
CAMBRAY Iris,FRA,F,10FRA04,0.0,8650,0.0,1993,R,1,OpeF,07/25/2010,1.0,FRA3310, , 
CAMBRAY Iris,FRA,F,10FRA04,51.0,0,0.0,1993,R,1,OpeF,07/25/2010,8.0,FRA3310,3.00@12.000,55.0
CAMBRAY Iris,FRA,F,10FRA04,51.0,8650,34.5,1993,R,1,OpeF,07/25/2010, ,FRA3310, , 
CAMBRAY Iris,FRA,F,10FRA04,49.5,0,0.0,1993,R,2,OpeF,07/25/2010,8.0,FRA3310,1.50@12.000,55.0
CAMBRAY Iris,FRA,F,10FRA04,0.0,8750,0.0,1993,R,2,OpeF,07/25/2010,1.0,FRA3310, , 
CARRIERE Simon,FRA,M,10FRA04,39.0,0,0.0,1985,R,1,OpeM,07/25/2010,23.0,FRA3310,3.00@14.250,58.0
CHAMBAUD Romain,FRA,M,10FRA04,58.0,0,0.0,1983,R,1,OpeM,07/25/2010,2.0,FRA3310,4.00@11.250,58.0
CHAMBAUD Romain,FRA,M,10FRA04,62.0,0,0.0,1983,R,2,OpeM,07/25/2010,2.0,FRA3310,2.00@10.750,58.0
CHARDIN Nancy,FRA,F,10FRA04,51.0,0,0.0,1988,R,1,OpeF,07/25/2010,9.0,FRA3310,3.00@12.000,55.0
CHARDIN Nancy,FRA,F,10FRA04,0.0,4780,0.0,1988,R,1,OpeF,07/25/2010,6.0,FRA3310, , 
CHARDIN Nancy,FRA,F,10FRA04,0.0,0,44.3,1988,R,1,OpeF,07/25/2010,2.0,FRA3310,0.255,54.0
CHARDIN Nancy,FRA,F,10FRA04,0.0,0,46.1,1988,R,2,OpeF,07/25/2010,2.0,FRA3310,0.255,54.0
COASSIN Pierre,FRA,M,10FRA04,0.0,0,53.7,1989,R,1,OpeM,07/25/2010,2.0,FRA3310,0.255,57.0
COASSIN Pierre,FRA,M,10FRA04,0.0,5690,0.0,1989,R,1,OpeM,07/25/2010,8.0,FRA3310, , 
COASSIN Pierre,FRA,M,10FRA04,49.5,0,0.0,1989,R,1,OpeM,07/25/2010,19.0,FRA3310,1.50@12.000,58.0
COASSIN Pierre,FRA,M,10FRA04,49.5,5690,53.7,1989,R,1,OpeM,07/25/2010, ,FRA3310, , 
COASSIN Pierre,FRA,M,10FRA04,0.0,0,56.8,1989,R,2,OpeM,07/25/2010,2.0,FRA3310,0.271,57.0
COSTARD Manon,FRA,F,10FRA04,54.5,0,0.0,1991,R,1,OpeF,07/25/2010,7.0,FRA3310,0.50@11.250,55.0
COSTARD Manon,FRA,F,10FRA04,0.0,3830,0.0,1991,R,1,OpeF,07/25/2010,9.0,FRA3310, , 
COSTARD Manon,FRA,F,10FRA04,0.0,0,39.9,1991,R,1,OpeF,07/25/2010,3.0,FRA3310,0.255,54.0
COSTARD Manon,FRA,F,10FRA04,0.0,0,45.8,1991,R,2,OpeF,07/25/2010,3.0,FRA3310,0.255,54.0
COSTARD Manon,FRA,F,10FRA04,50.5,0,0.0,1991,R,2,OpeF,07/25/2010,7.0,FRA3310,2.50@12.000,55.0
DAILLAND Tanguy,FRA,M,10FRA04,0.0,4880,0.0,1996,R,1,OpeM,07/25/2010,9.0,FRA3310, , 
DAILLAND Thibaut,FRA,M,10FRA04,0.0,0,51.5,1990,R,1,OpeM,07/25/2010,5.0,FRA3310,0.255,57.0
DAILLAND Thibaut,FRA,M,10FRA04,0.0,10100,0.0,1990,R,1,OpeM,07/25/2010,5.0,FRA3310, , 
DAILLAND Thibaut,FRA,M,10FRA04,56.5,0,0.0,1990,R,1,OpeM,07/25/2010,5.0,FRA3310,2.50@11.250,58.0
DAILLAND Thibaut,FRA,M,10FRA04,56.5,10100,51.5,1990,R,1,OpeM,07/25/2010, ,FRA3310, , 
DAILLAND Thibaut,FRA,M,10FRA04,61.0,0,0.0,1990,R,2,OpeM,07/25/2010,5.0,FRA3310,1.00@10.750,58.0
DAILLAND Thibaut,FRA,M,10FRA04,0.0,6950,0.0,1990,R,2,OpeM,07/25/2010,5.0,FRA3310, , 
DEFFORGE Alice,FRA,F,10FRA04,49.0,0,0.0,1990,R,1,OpeF,07/25/2010,11.0,FRA3310,1.00@12.000,55.0
DELACOUR Arnaud,FRA,M,10FRA04,0.0,0,48.3,1985,R,1,OpeM,07/25/2010,4.0,FRA3310,0.255,57.0
DELACOUR Arnaud,FRA,M,10FRA04,0.0,3210,0.0,1985,R,1,OpeM,07/25/2010,10.0,FRA3310, , 
DELACOUR Arnaud,FRA,M,10FRA04,50.0,0,0.0,1985,R,1,OpeM,07/25/2010,17.0,FRA3310,2.00@12.000,58.0
DELACOUR Arnaud,FRA,M,10FRA04,50.0,3210,48.3,1985,R,1,OpeM,07/25/2010, ,FRA3310, , 
DELACOUR Arnaud,FRA,M,10FRA04,0.0,0,51.2,1985,R,2,OpeM,07/25/2010,4.0,FRA3310,0.255,57.0
DELAIR Alison,FRA,F,10FRA04,41.0,0,0.0,1993,R,1,OpeF,07/25/2010,12.0,FRA3310,5.00@14.250,55.0
DELAIR Alison,FRA,F,10FRA04,0.0,4400,0.0,1993,R,1,OpeF,07/25/2010,8.0,FRA3310, , 
DELAIR Alison,FRA,F,10FRA04,0.0,0,30.0,1993,R,1,OpeF,07/25/2010,8.0,FRA3310,0.235,51.0
DESBOYAUX Franck,FRA,M,10FRA04,0.0,9630,0.0,1986,R,1,OpeM,07/25/2010,3.0,FRA3310, , 
DESBOYAUX Franck,FRA,M,10FRA04,0.0,10460,0.0,1986,R,2,OpeM,07/25/2010,3.0,FRA3310, , 
DESCUNS Sacha,FRA,M,10FRA04,64.0,0,0.0,1992,R,1,OpeM,07/25/2010,1.0,FRA3310,4.00@10.750,58.0
DESCUNS Sacha,FRA,M,10FRA04,67.5,0,0.0,1992,R,2,OpeM,07/25/2010,1.0,FRA3310,1.50@10.250,58.0
FAISY Jean Baptiste,FRA,M,10FRA04,65.0,0,0.0,1980,R,1,OpeM,07/25/2010,3.0,FRA3310,5.00@10.750,58.0
FAISY Jean Baptiste,FRA,M,10FRA04,61.5,0,0.0,1980,R,2,OpeM,07/25/2010,3.0,FRA3310,1.50@10.750,58.0
FRAISSE Romain,FRA,M,10FRA04,38.0,0,0.0,1992,R,1,OpeM,07/25/2010,24.0,FRA3310,2.00@14.250,58.0
FRAISSE Romain,FRA,M,10FRA04,0.0,2100,0.0,1992,R,1,OpeM,07/25/2010,11.0,FRA3310, , 
FRAISSE Romain,FRA,M,10FRA04,0.0,0,22.3,1992,R,1,OpeM,07/25/2010,10.0,FRA3310,0.255,48.0
FRANC Ambre,FRA,F,10FRA04,56.0,0,0.0,1991,R,1,OpeF,07/25/2010,5.0,FRA3310,2.00@11.250,55.0
FRANC Ambre,FRA,F,10FRA04,55.5,0,0.0,1991,R,2,OpeF,07/25/2010,5.0,FRA3310,1.50@11.250,55.0
JAMIN Roland,FRA,M,10FRA04,57.5,0,0.0,1989,R,1,OpeM,07/25/2010,7.0,FRA3310,3.50@11.250,58.0
JAMIN Roland,FRA,M,10FRA04,57.5,0,0.0,1989,R,2,OpeM,07/25/2010,7.0,FRA3310,3.50@11.250,58.0
JOLY Frederic,FRA,M,10FRA04,55.5,0,0.0,1970,R,1,OpeM,07/25/2010,12.0,FRA3310,1.50@11.250,58.0
JOLY Frederic,FRA,M,10FRA04,0.5,0,0.0,1970,R,2,OpeM,07/25/2010,12.0,FRA3310,0.50@18.250,58.0
KOURLIANDSKY Thomas,FRA,M,10FRA04,54.5,0,0.0,1982,R,1,OpeM,07/25/2010,11.0,FRA3310,0.50@11.250,58.0
KOURLIANDSKY Thomas,FRA,M,10FRA04,1.5,0,0.0,1982,R,2,OpeM,07/25/2010,11.0,FRA3310,1.50@18.250,58.0
LAVOUE Geoffroy,FRA,M,10FRA04,57.5,0,0.0,1976,R,1,OpeM,07/25/2010,4.0,FRA3310,3.50@11.250,58.0
LAVOUE Geoffroy,FRA,M,10FRA04,61.5,0,0.0,1976,R,2,OpeM,07/25/2010,4.0,FRA3310,1.50@10.750,58.0
LE FORESTIER Nicolas,FRA,M,10FRA04,0.0,11450,0.0,1973,R,1,OpeM,07/25/2010,1.0,FRA3310, , 
LE FORESTIER Nicolas,FRA,M,10FRA04,0.0,11760,0.0,1973,R,2,OpeM,07/25/2010,1.0,FRA3310, , 
LORDIER Baptiste,FRA,M,10FRA04,52.0,0,0.0,1992,R,1,OpeM,07/25/2010,13.0,FRA3310,4.00@12.000,58.0
LUCINE Clementine,FRA,F,10FRA04,61.0,0,0.0,1982,R,1,OpeF,07/25/2010,1.0,FRA3310,1.00@10.750,55.0
LUCINE Clementine,FRA,F,10FRA04,0.0,8280,0.0,1982,R,1,OpeF,07/25/2010,5.0,FRA3310, , 
LUCINE Clementine,FRA,F,10FRA04,0.0,0,43.7,1982,R,1,OpeF,07/25/2010,4.0,FRA3310,0.255,54.0
LUCINE Clementine,FRA,F,10FRA04,0.0,0,45.2,1982,R,2,OpeF,07/25/2010,4.0,FRA3310,0.255,54.0
LUCINE Clementine,FRA,F,10FRA04,0.0,3380,0.0,1982,R,2,OpeF,07/25/2010,5.0,FRA3310, , 
LUCINE Clementine,FRA,F,10FRA04,62.0,0,0.0,1982,R,2,OpeF,07/25/2010,1.0,FRA3310,2.00@10.750,55.0
LUCINE Clementine,FRA,F,10FRA04,62.0,3380,45.2,1982,R,2,OpeF,07/25/2010, ,FRA3310, , 
MATHIEU Marion,FRA,F,10FRA04,56.0,0,0.0,1985,R,1,OpeF,07/25/2010,4.0,FRA3310,2.00@11.250,55.0
MATHIEU Marion,FRA,F,10FRA04,0.0,7550,0.0,1985,R,1,OpeF,07/25/2010,3.0,FRA3310, , 
MATHIEU Marion,FRA,F,10FRA04,0.0,0,48.1,1985,R,1,OpeF,07/25/2010,1.0,FRA3310,0.255,54.0
MATHIEU Marion,FRA,F,10FRA04,0.0,0,49.1,1985,R,2,OpeF,07/25/2010,1.0,FRA3310,0.255,54.0
MATHIEU Marion,FRA,F,10FRA04,0.0,7550,0.0,1985,R,2,OpeF,07/25/2010,3.0,FRA3310, , 
MATHIEU Marion,FRA,F,10FRA04,56.0,0,0.0,1985,R,2,OpeF,07/25/2010,4.0,FRA3310,2.00@11.250,55.0
MATHIEU Marion,FRA,F,10FRA04,56.0,7550,49.1,1985,R,2,OpeF,07/25/2010, ,FRA3310, , 
METIVIER Eudes,FRA,M,10FRA04,50.5,0,0.0,1992,R,1,OpeM,07/25/2010,16.0,FRA3310,2.50@12.000,58.0
NIOLA Thomas,FRA,M,10FRA04,47.0,0,0.0,1991,R,1,OpeM,07/25/2010,20.0,FRA3310,5.00@13.000,58.0
PARPETTE Victoria,FRA,F,10FRA04,36.5,0,0.0,1993,R,1,OpeF,07/25/2010,14.0,FRA3310,0.50@14.250,55.0
POTEAU Alexandre,FRA,M,10FRA04,0.0,10360,0.0,1990,R,1,OpeM,07/25/2010,2.0,FRA3310, , 
POTEAU Alexandre,FRA,M,10FRA04,0.0,11320,0.0,1990,R,2,OpeM,07/25/2010,2.0,FRA3310, , 
POULAIN-FERARIOS Camille,FRA,F,10FRA04,0.0,0,38.1,1994,R,1,OpeF,07/25/2010,6.0,FRA3310,0.235,51.0
POULAIN-FERARIOS Camille,FRA,F,10FRA04,0.0,5230,0.0,1994,R,1,OpeF,07/25/2010,4.0,FRA3310, , 
POULAIN-FERARIOS Camille,FRA,F,10FRA04,52.0,0,0.0,1994,R,1,OpeF,07/25/2010,6.0,FRA3310,4.00@12.000,55.0
POULAIN-FERARIOS Camille,FRA,F,10FRA04,52.0,5230,38.1,1994,R,1,OpeF,07/25/2010, ,FRA3310, , 
POULAIN-FERARIOS Camille,FRA,F,10FRA04,51.0,0,0.0,1994,R,2,OpeF,07/25/2010,6.0,FRA3310,3.00@12.000,55.0
POULAIN-FERARIOS Camille,FRA,F,10FRA04,0.0,4320,0.0,1994,R,2,OpeF,07/25/2010,4.0,FRA3310, , 
RICAUD Adrian,FRA,M,10FRA04,0.0,0,42.8,1990,R,1,OpeM,07/25/2010,9.0,FRA3310,0.255,57.0
RICAUD Loic,FRA,M,10FRA04,0.0,0,46.0,1987,R,1,OpeM,07/25/2010,8.0,FRA3310,0.255,57.0
SERRAULT Aurelien,FRA,M,10FRA04,0.0,0,56.7,1982,R,1,OpeM,07/25/2010,3.0,FRA3310,0.271,57.0
SERRAULT Aurelien,FRA,M,10FRA04,52.0,0,0.0,1982,R,1,OpeM,07/25/2010,13.0,FRA3310,4.00@12.000,58.0
SERRAULT Aurelien,FRA,M,10FRA04,0.0,0,56.0,1982,R,2,OpeM,07/25/2010,3.0,FRA3310,0.271,57.0
SOURTY Marc,FRA,M,10FRA04,56.5,0,0.0,1985,R,1,OpeM,07/25/2010,8.0,FRA3310,2.50@11.250,58.0
SOURTY Marc,FRA,M,10FRA04,57.0,0,0.0,1985,R,2,OpeM,07/25/2010,8.0,FRA3310,3.00@11.250,58.0
TORDO LION Jonathan,FRA,M,10FRA04,44.0,0,0.0,1986,R,1,OpeM,07/25/2010,21.0,FRA3310,2.00@13.000,58.0
TRIBLE Florence,FRA,F,10FRA04,0.0,2780,0.0,1975,R,1,OpeF,07/25/2010,10.0,FRA3310, , 
TRIBLE Florence,FRA,F,10FRA04,50.0,0,0.0,1975,R,1,OpeF,07/25/2010,10.0,FRA3310,2.00@12.000,55.0
VIEL Anastasia,FRA,F,10FRA04,40.0,0,0.0,1993,R,1,OpeF,07/25/2010,13.0,FRA3310,4.00@14.250,55.0
WELTER Claire Lise,FRA,F,10FRA04,61.5,0,0.0,1987,R,1,OpeF,07/25/2010,3.0,FRA3310,1.50@10.750,55.0
WELTER Claire Lise,FRA,F,10FRA04,58.0,0,0.0,1987,R,2,OpeF,07/25/2010,3.0,FRA3310,4.00@11.250,55.0
